time,gFx,gFy,gFz,TgF
0.619652538,-0.8835,0.0716,0.3547,0.955
0.620260846,-0.8771,0.0741,0.3407,0.944
0.629962615,-0.8689,0.0758,0.3381,0.935
0.631023846,-0.8505,0.0748,0.3298,0.915
0.641149692,-0.8283,0.0758,0.3165,0.890
0.642212461,-0.8141,0.0767,0.2995,0.871
0.650063769,-0.8039,0.0792,0.2824,0.856
0.650528461,-0.7943,0.0785,0.2697,0.842
0.660575153,-0.7899,0.0816,0.2701,0.839
0.661417769,-0.7811,0.0848,0.2734,0.832
0.672672384,-0.7721,0.0878,0.2785,0.826
0.673698077,-0.7655,0.0880,0.2767,0.819
0.681097,-0.7606,0.0937,0.2716,0.813
0.681671538,-0.7592,0.0844,0.2811,0.814
0.691359769,-0.7620,0.0823,0.2909,0.820
0.692201846,-0.7676,0.0853,0.2916,0.826
0.701453923,-0.7673,0.0914,0.2970,0.828
0.701997307,-0.7804,0.0926,0.3026,0.842
0.711590692,-0.7865,0.0965,0.2941,0.845
0.712193538,-0.8007,0.1037,0.2914,0.858
0.725414077,-0.8046,0.0988,0.2951,0.863
0.726703769,-0.8160,0.1073,0.2978,0.875
0.731976461,-0.8219,0.1076,0.3070,0.884
0.732703538,-0.8185,0.1032,0.3161,0.883
0.74201923,-0.8058,0.1014,0.3209,0.873
0.743305846,-0.7918,0.0941,0.3298,0.863
0.752239615,-0.7733,0.0916,0.3391,0.849
0.752986,-0.7508,0.0865,0.3454,0.831
0.762616153,-0.7333,0.0731,0.3447,0.814
0.763706307,-0.7110,0.0739,0.3466,0.794
0.773249153,-0.6919,0.0711,0.3515,0.779
0.774340769,-0.6753,0.0683,0.3577,0.767
0.78274123,-0.6541,0.0626,0.3698,0.754
0.783317384,-0.6532,0.0653,0.3850,0.761
0.792861384,-0.6685,0.0743,0.3903,0.778
0.793738923,-0.6619,0.0678,0.3957,0.774
0.803512846,-0.6519,0.0724,0.3869,0.762
0.804351384,-0.6658,0.0851,0.3747,0.769
0.813334615,-0.6917,0.0937,0.3705,0.790
0.814027923,-0.7224,0.1027,0.3637,0.815
0.830093307,-0.7494,0.1058,0.3491,0.833
0.832075846,-0.7687,0.1081,0.3388,0.847
0.834225923,-0.7674,0.1065,0.3356,0.844
0.835628615,-0.7606,0.0970,0.3351,0.837
0.848674923,-0.7571,0.0944,0.3410,0.836
0.850316077,-0.7733,0.0988,0.3515,0.855
0.857570923,-0.7934,0.0934,0.3515,0.873
0.859356,-0.8070,0.0904,0.3593,0.888
0.864861153,-0.8156,0.0867,0.3598,0.896
0.866112923,-0.8163,0.0827,0.3673,0.899
0.875116538,-0.8104,0.0821,0.3705,0.895
0.87704023,-0.8283,0.0870,0.3633,0.909
0.885120307,-0.8454,0.0895,0.3661,0.926
0.886271,-0.8584,0.0870,0.3703,0.939
0.89562023,-0.8635,0.0909,0.3742,0.945
0.897541769,-0.8576,0.0932,0.3747,0.941
0.908491692,-0.8456,0.0856,0.3654,0.925
0.909972538,-0.8200,0.0848,0.3596,0.899
0.91620623,-0.8046,0.0736,0.3530,0.882
0.917348769,-0.7929,0.0643,0.3449,0.867
0.92620823,-0.7892,0.0587,0.3337,0.859
0.927445615,-0.7958,0.0485,0.3230,0.860
0.936592769,-0.8327,0.0416,0.3107,0.890
0.937882077,-0.8911,0.0464,0.2967,0.940
0.947236153,-0.9649,0.0548,0.2865,1.008
0.948633307,-1.0513,0.0692,0.2818,1.091
0.967223,-1.1330,0.0748,0.2870,1.171
0.96901623,-1.2192,0.0807,0.2978,1.258
0.96996723,-1.3215,0.0872,0.3146,1.361
0.971140769,-1.4200,0.1027,0.3332,1.462
0.977389846,-1.5158,0.1142,0.3520,1.560
0.979499153,-1.5898,0.1161,0.3577,1.634
0.987798538,-1.6236,0.1179,0.3640,1.668
0.989736,-1.6380,0.1186,0.3738,1.684
0.997826846,-1.6157,0.1098,0.3920,1.666
1.000085538,-1.5693,0.1032,0.4111,1.626
1.009108307,-1.5214,0.0972,0.4238,1.582
1.011383615,-1.4833,0.0978,0.4214,1.545
1.018237307,-1.4643,0.0880,0.4013,1.521
1.019921,-1.4813,0.0851,0.3652,1.528
1.028849153,-1.5018,0.0811,0.3290,1.540
1.030386769,-1.5190,0.0799,0.2802,1.547
1.044910692,-1.5290,0.0814,0.2420,1.550
1.047416846,-1.5375,0.0763,0.2276,1.556
1.049034153,-1.5495,0.0650,0.2379,1.569
1.050420384,-1.5505,0.0529,0.2515,1.572
1.061430615,-1.5566,0.0392,0.2736,1.581
1.063919,-1.5586,0.0179,0.2909,1.586
1.068925692,-1.5505,-0.0111,0.3046,1.580
1.070179077,-1.5297,-0.0304,0.3205,1.563
1.079335923,-1.4936,-0.0474,0.3330,1.531
1.081528,-1.4486,-0.0697,0.3503,1.492
1.093376077,-1.3907,-0.0853,0.3547,1.438
1.095246077,-1.3118,-0.0958,0.3407,1.359
1.099493846,-1.2211,-0.1071,0.3168,1.266
1.100574615,-1.1615,-0.1191,0.2995,1.205
1.109816692,-1.1088,-0.1223,0.2778,1.150
1.111521077,-1.0638,-0.1184,0.2718,1.104
1.120208538,-1.0133,-0.1119,0.2767,1.056
1.121426923,-0.9730,-0.0934,0.2890,1.019
1.130875077,-0.9463,-0.0734,0.2963,0.994
1.132971923,-0.9258,-0.0429,0.3088,0.977
1.14821623,-0.8933,-0.0182,0.3410,0.956
1.149831615,-0.8559,0.0023,0.3720,0.933
1.150928692,-0.8346,0.0243,0.4008,0.926
1.151979538,-0.8153,0.0429,0.4192,0.918
1.161311692,-0.7943,0.0565,0.4416,0.911
1.163405077,-0.7848,0.0787,0.4537,0.910
1.171589153,-0.7785,0.0924,0.4588,0.908
1.172954692,-0.7704,0.1093,0.4581,0.903
1.181408615,-0.7831,0.1156,0.4488,0.910
1.183074923,-0.8060,0.1235,0.4278,0.921
1.193215692,-0.8251,0.1335,0.4111,0.931
1.195039077,-0.8398,0.1352,0.4018,0.941
1.201837769,-0.8519,0.1349,0.3867,0.945
1.203442153,-0.8684,0.1352,0.3784,0.957
1.21196523,-0.8803,0.1352,0.3677,0.964
1.213264615,-0.8803,0.1324,0.3698,0.964
1.22850423,-0.8791,0.1322,0.3698,0.963
1.230282692,-0.8854,0.1328,0.3659,0.967
1.233071153,-0.8842,0.1254,0.3613,0.963
1.234323846,-0.8698,0.1205,0.3568,0.948
1.248764307,-0.8666,0.1142,0.3454,0.940
1.25037123,-0.8537,0.1056,0.3424,0.926
1.252733692,-0.8512,0.0937,0.3300,0.918
1.253926461,-0.8537,0.0839,0.3112,0.912
1.263134,-0.8610,0.0819,0.2892,0.912
1.264973769,-0.8556,0.0709,0.2834,0.904
1.276532692,-0.8549,0.0650,0.2821,0.903
1.278282,-0.8486,0.0580,0.2804,0.896
1.284056615,-0.8496,0.0489,0.2778,0.895
1.285066,-0.8379,0.0355,0.2827,0.885
1.294213846,-0.8234,0.0243,0.2775,0.869
1.29608523,-0.8021,0.0045,0.2718,0.847
1.304377615,-0.7914,-0.0094,0.2611,0.833
1.305679384,-0.7753,-0.0231,0.2438,0.813
1.313856153,-0.7687,-0.0353,0.2403,0.806
1.31517323,-0.7818,-0.0529,0.2279,0.816
1.329251,-0.8114,-0.0480,0.2271,0.844
1.330889077,-0.8327,-0.0534,0.2471,0.870
1.333967846,-0.8424,-0.0563,0.2790,0.889
1.335474769,-0.8517,-0.0646,0.2990,0.905
1.348971,-0.8612,-0.0607,0.3200,0.921
1.350983,-0.8701,-0.0634,0.3305,0.933
1.354565923,-0.8742,-0.0663,0.3375,0.939
1.356515077,-0.8835,-0.0704,0.3496,0.953
1.364939384,-0.8866,-0.0680,0.3540,0.957
1.366917461,-0.9045,-0.0648,0.3664,0.978
1.376145384,-0.9262,-0.0678,0.3696,1.000
1.377737384,-0.9390,-0.0688,0.3794,1.015
