time,gFx,gFy,gFz,TgF
0.59994,-1.3262,0.0326,0.2408,1.348
0.609524769,-1.3376,0.0340,0.2592,1.363
0.610541692,-1.3406,0.0357,0.2790,1.370
0.620040615,-1.3546,0.0438,0.2978,1.388
0.620732538,-1.3667,0.0613,0.3065,1.402
0.629977154,-1.3804,0.0734,0.3119,1.417
0.630893692,-1.3902,0.0890,0.3178,1.429
0.640187384,-1.3985,0.1037,0.3163,1.438
0.641230307,-1.3811,0.0946,0.3214,1.421
0.650528154,-1.3606,0.0853,0.3168,1.400
0.651110307,-1.3721,0.0660,0.3036,1.407
0.660680384,-1.3953,0.0531,0.2953,1.427
0.661550231,-1.4273,0.0516,0.2921,1.458
0.670842692,-1.4573,0.0501,0.2787,1.485
0.671420846,-1.4804,0.0562,0.2755,1.507
0.680869077,-1.4997,0.0506,0.2790,1.526
0.681781154,-1.5006,0.0375,0.2865,1.528
0.691169077,-1.5011,0.0350,0.3319,1.538
0.691823538,-1.4759,0.0399,0.3666,1.521
0.701652923,-1.4198,0.0438,0.3762,1.469
0.702186154,-1.3704,0.0499,0.3855,1.424
0.711674692,-1.3406,0.0741,0.3923,1.399
0.712761461,-1.3223,0.1014,0.3964,1.384
0.722750692,-1.2940,0.1479,0.3896,1.359
0.723768692,-1.2551,0.1391,0.3928,1.322
0.731901307,-1.2441,0.1384,0.3835,1.309
0.732814769,-1.2583,0.1298,0.3471,1.312
0.742695846,-1.2776,0.1364,0.2943,1.318
0.744618,-1.2654,0.1417,0.2431,1.296
0.753028307,-1.2267,0.1403,0.2186,1.254
0.754404692,-1.1740,0.1342,0.2203,1.202
0.762978077,-1.1286,0.1373,0.2205,1.158
0.765027,-1.0892,0.1586,0.2191,1.122
0.774459384,-1.0347,0.1577,0.2301,1.072
0.776361769,-0.9754,0.1540,0.2423,1.017
0.783279769,-0.9272,0.1564,0.2464,0.972
0.784626461,-0.8838,0.1468,0.2573,0.932
0.793914384,-0.8484,0.1510,0.2440,0.896
0.795424154,-0.8112,0.1461,0.2328,0.857
0.804849615,-0.7829,0.1388,0.2340,0.829
0.806070615,-0.7694,0.1254,0.2374,0.815
0.814141,-0.7633,0.1198,0.2526,0.813
0.816245923,-0.7636,0.1203,0.2629,0.816
0.830285923,-0.7760,0.1232,0.2648,0.829
0.832479692,-0.7931,0.1303,0.2648,0.846
0.834241384,-0.8002,0.1417,0.2685,0.856
0.835287769,-0.7841,0.1412,0.2824,0.845
0.845133615,-0.7526,0.1237,0.3023,0.820
0.846899307,-0.7422,0.1130,0.3219,0.817
0.855214077,-0.7528,0.1254,0.3356,0.834
0.856509769,-0.7738,0.1468,0.3388,0.857
0.865599384,-0.7816,0.1573,0.3335,0.864
0.867230154,-0.7826,0.1654,0.3173,0.861
0.877271077,-0.7757,0.1557,0.3070,0.849
0.879027923,-0.7638,0.1491,0.2895,0.830
0.885954692,-0.7455,0.1461,0.2685,0.806
0.887225538,-0.7264,0.1445,0.2526,0.783
0.895569923,-0.7068,0.1379,0.2445,0.761
0.896968692,-0.6926,0.1284,0.2540,0.749
0.912535538,-0.6644,0.1188,0.2674,0.726
0.914076077,-0.6418,0.1012,0.2885,0.711
0.916378923,-0.6434,0.0965,0.2948,0.714
