time,gFx,gFy,gFz,TgF
0.617098308,-0.0187,-0.0453,0.9999,1.001
0.619027,-0.0247,-0.0443,1.0011,1.002
0.621805,-0.0252,-0.0421,1.0053,1.007
0.622926077,-0.0250,-0.0399,0.9994,1.000
0.631784769,-0.0269,-0.0365,0.9999,1.001
0.633583308,-0.0301,-0.0411,0.9918,0.993
0.646898231,-0.0308,-0.0367,0.9841,0.985
0.648493692,-0.0313,-0.0378,0.9813,0.983
0.652264154,-0.0213,-0.0380,0.9796,0.981
0.653603692,-0.0218,-0.0448,0.9713,0.973
0.664656923,-0.0203,-0.0483,0.9671,0.969
0.666296,-0.0187,-0.0529,0.9633,0.965
0.673441,-0.0169,-0.0523,0.9566,0.958
0.674625308,-0.0187,-0.0588,0.9638,0.966
0.682872538,-0.0210,-0.0518,0.9694,0.971
0.684054769,-0.0262,-0.0504,0.9728,0.974
0.699583846,-0.0203,-0.0516,0.9860,0.988
0.701604385,-0.0147,-0.0485,0.9978,0.999
0.703510538,-0.0101,-0.0502,0.9992,1.000
0.704713308,-0.0084,-0.0502,1.0111,1.012
0.717564385,0.0003,-0.0576,1.0190,1.021
0.718881231,0.0057,-0.0563,1.0258,1.027
0.724615923,0.0187,-0.0541,1.0239,1.025
0.726214538,0.0233,-0.0555,1.0270,1.029
0.734692615,0.0248,-0.0570,1.0188,1.021
0.736434462,0.0236,-0.0521,1.0095,1.011
0.748362769,0.0280,-0.0592,1.0119,1.014
0.750334154,0.0318,-0.0590,1.0139,1.016
0.754457539,0.0248,-0.0567,1.0074,1.009
0.755652077,0.0157,-0.0565,1.0038,1.005
0.764736077,0.0189,-0.0611,1.0048,1.007
0.766662308,0.0184,-0.0602,1.0016,1.004
0.775458154,0.0231,-0.0607,1.0031,1.005
0.776660769,0.0240,-0.0578,1.0009,1.003
0.785197,0.0236,-0.0534,1.0006,1.002
0.786369077,0.0184,-0.0497,0.9982,1.000
0.799312539,0.0145,-0.0495,0.9997,1.001
0.801164692,0.0196,-0.0455,0.9999,1.001
0.805602539,0.0216,-0.0429,0.9931,0.994
0.806959769,0.0180,-0.0365,0.9889,0.990
0.820291462,0.0147,-0.0375,0.9864,0.987
0.822161692,0.0164,-0.0341,0.9850,0.986
0.829511846,0.0143,-0.0334,0.9813,0.982
0.831291,0.0047,-0.0289,0.9804,0.981
0.836281692,0.0038,-0.0292,0.9811,0.982
0.837738923,-0.0008,-0.0323,0.9848,0.985
0.846490615,-0.0020,-0.0357,0.9909,0.992
0.847854077,-0.0001,-0.0326,0.9862,0.987
0.856245846,0.0045,-0.0436,0.9904,0.991
0.857560462,0.0066,-0.0438,1.0011,1.002
0.866289077,0.0015,-0.0418,1.0087,1.010
0.868153769,-0.0008,-0.0402,1.0185,1.019
0.878249846,-0.0057,-0.0397,1.0272,1.028
0.879673769,-0.0052,-0.0399,1.0346,1.035
0.886931769,-0.0122,-0.0429,1.0349,1.036
0.887985769,-0.0166,-0.0414,1.0321,1.033
0.896656154,-0.0262,-0.0365,1.0288,1.030
0.898018615,-0.0380,-0.0304,1.0292,1.030
0.907112154,-0.0467,-0.0297,1.0211,1.023
0.908169308,-0.0518,-0.0257,1.0307,1.032
0.917481539,-0.0557,-0.0285,1.0309,1.033
0.919442539,-0.0578,-0.0250,1.0363,1.038
0.93767,-0.0692,-0.0260,1.0358,1.038
0.939920308,-0.0797,-0.0282,1.0295,1.033
0.941784846,-0.0863,-0.0225,1.0341,1.038
0.943722385,-0.0865,-0.0189,1.0397,1.043
0.948030923,-0.1000,-0.0189,1.0285,1.033
0.950460385,-0.1056,-0.0087,1.0260,1.031
0.963309077,-0.1076,-0.0126,1.0304,1.036
0.965181846,-0.1132,-0.0084,1.0288,1.035
0.968406308,-0.1149,-0.0113,1.0209,1.027
0.970016692,-0.1061,-0.0131,1.0246,1.030
0.980875231,-0.0978,-0.0167,1.0116,1.016
0.983243539,-0.0909,-0.0140,1.0065,1.011
0.988906769,-0.0841,-0.0115,1.0070,1.011
0.990457769,-0.0804,-0.0069,1.0018,1.005
0.999175,-0.0758,-0.0079,0.9978,1.001
1.000493462,-0.0667,-0.0047,0.9982,1.000
1.018337308,-0.0636,-0.0031,0.9969,0.999
1.020412,-0.0569,0.0103,0.9823,0.984
1.022091846,-0.0531,0.0164,0.9728,0.974
1.023512923,-0.0487,0.0057,0.9718,0.973
1.042551615,-0.0429,-0.0155,0.9752,0.976
1.044245615,-0.0462,-0.0282,0.9816,0.983
1.045264385,-0.0457,-0.0329,0.9950,0.997
1.046274615,-0.0489,-0.0362,0.9965,0.998
1.049864846,-0.0548,-0.0409,1.0014,1.004
1.050932154,-0.0538,-0.0474,1.0014,1.004
1.062025692,-0.0534,-0.0450,1.0006,1.003
1.063700615,-0.0550,-0.0372,0.9990,1.001
1.070501692,-0.0553,-0.0436,0.9916,0.994
1.071525846,-0.0518,-0.0382,0.9833,0.985
1.080497692,-0.0408,-0.0429,0.9818,0.984
1.082257462,-0.0457,-0.0443,0.9833,0.985
1.090593615,-0.0453,-0.0487,0.9833,0.986
1.091879462,-0.0497,-0.0443,0.9867,0.989
1.101248,-0.0531,-0.0424,0.9897,0.992
1.103119462,-0.0538,-0.0402,0.9929,0.995
1.116791769,-0.0572,-0.0362,0.9978,1.000
1.118582615,-0.0592,-0.0336,0.9990,1.001
1.122238231,-0.0567,-0.0343,0.9960,0.998
1.123573385,-0.0594,-0.0355,0.9965,0.999
1.132443539,-0.0618,-0.0394,0.9936,0.996
1.134494385,-0.0646,-0.0397,0.9926,0.995
1.142345846,-0.0585,-0.0436,0.9923,0.995
1.143523615,-0.0574,-0.0411,0.9936,0.996
1.151850385,-0.0578,-0.0497,0.9909,0.994
1.153693385,-0.0525,-0.0467,0.9923,0.995
1.162136692,-0.0482,-0.0546,0.9957,0.998
1.163834231,-0.0462,-0.0511,0.9969,0.999
1.172260154,-0.0448,-0.0551,0.9972,1.000
1.173541539,-0.0406,-0.0531,0.9999,1.002
1.182496846,-0.0338,-0.0555,0.9992,1.001
1.183782692,-0.0328,-0.0534,1.0009,1.003
1.199199692,-0.0267,-0.0518,0.9992,1.001
1.200886615,-0.0257,-0.0558,1.0018,1.004
1.203175615,-0.0262,-0.0551,1.0016,1.003
1.204411154,-0.0240,-0.0534,1.0014,1.003
1.216868,-0.0191,-0.0585,1.0021,1.004
1.218572462,-0.0206,-0.0590,0.9985,1.000
1.223572692,-0.0257,-0.0607,1.0034,1.006
1.224899308,-0.0225,-0.0565,1.0090,1.011
1.233475462,-0.0289,-0.0570,1.0104,1.012
1.235327154,-0.0343,-0.0553,1.0153,1.017
1.245301077,-0.0375,-0.0590,1.0232,1.026
1.246774539,-0.0343,-0.0585,1.0263,1.029
1.253699769,-0.0289,-0.0614,1.0270,1.029
1.254714385,-0.0296,-0.0548,1.0253,1.027
1.263833615,-0.0326,-0.0576,1.0221,1.024
1.265768615,-0.0331,-0.0539,1.0153,1.017
1.274391615,-0.0280,-0.0509,1.0165,1.018
1.275543154,-0.0352,-0.0485,1.0102,1.012
1.284553462,-0.0308,-0.0421,0.9999,1.001
1.285974077,-0.0274,-0.0478,0.9943,0.996
1.299072,-0.0277,-0.0509,0.9918,0.994
1.300812615,-0.0280,-0.0523,0.9934,0.995
1.304696769,-0.0320,-0.0541,0.9943,0.996
1.306172231,-0.0287,-0.0578,0.9936,0.996
1.318713615,-0.0328,-0.0590,0.9911,0.993
1.320344846,-0.0225,-0.0539,0.9899,0.992
1.328089231,-0.0282,-0.0536,0.9967,0.999
1.329762615,-0.0255,-0.0563,0.9899,0.992
1.335794385,-0.0308,-0.0580,0.9923,0.995
1.337167462,-0.0326,-0.0541,0.9864,0.988
1.345675692,-0.0350,-0.0580,0.9855,0.988
1.347080769,-0.0369,-0.0563,0.9789,0.981
1.356020615,-0.0355,-0.0551,0.9745,0.977
1.357428077,-0.0303,-0.0548,0.9726,0.975
1.366428539,-0.0331,-0.0529,0.9708,0.973
1.368201615,-0.0313,-0.0572,0.9792,0.981
1.377673769,-0.0350,-0.0595,0.9752,0.978
1.379121769,-0.0303,-0.0607,0.9825,0.985
1.386704308,-0.0311,-0.0590,0.9816,0.984
1.38787,-0.0348,-0.0614,0.9867,0.989
1.397081769,-0.0392,-0.0580,0.9953,0.998
1.398216923,-0.0372,-0.0614,0.9987,1.001
1.407231769,-0.0413,-0.0572,0.9997,1.002
1.408291231,-0.0387,-0.0590,1.0004,1.003
1.417217231,-0.0429,-0.0543,1.0004,1.003
1.419243923,-0.0384,-0.0527,0.9978,1.000
1.432843692,-0.0445,-0.0560,0.9955,0.998
1.434748462,-0.0429,-0.0548,0.9972,1.000
1.437540846,-0.0431,-0.0551,0.9950,0.997
1.438648462,-0.0431,-0.0576,1.0011,1.004
1.447779692,-0.0418,-0.0590,0.9994,1.002
1.449624769,-0.0413,-0.0583,1.0036,1.006
1.458788462,-0.0455,-0.0539,1.0060,1.008
1.460042692,-0.0433,-0.0529,1.0090,1.011
1.468380077,-0.0394,-0.0529,1.0129,1.015
1.470254385,-0.0431,-0.0495,1.0099,1.012
