time,gFx,gFy,gFz,TgF
0.615836462,-0.9954,0.0480,0.2273,1.022
0.617464847,-0.9954,0.0476,0.2282,1.022
0.628060154,-1.0054,0.0429,0.2222,1.031
0.629849,-1.0068,0.0501,0.2217,1.032
0.636936154,-1.0054,0.0509,0.2108,1.029
0.638032923,-1.0086,0.0511,0.2181,1.033
0.646826,-1.0037,0.0511,0.2254,1.030
0.648028,-0.9859,0.0531,0.2320,1.014
0.663335308,-0.9832,0.0523,0.2359,1.012
0.664937693,-0.9768,0.0569,0.2389,1.007
0.667338231,-0.9721,0.0550,0.2354,1.002
0.668265231,-0.9702,0.0602,0.2374,1.001
0.677344231,-0.9707,0.0582,0.2350,1.000
0.679158308,-0.9705,0.0580,0.2335,1.000
0.689500385,-0.9709,0.0604,0.2366,1.001
0.691014385,-0.9700,0.0585,0.2357,1.000
0.697820616,-0.9744,0.0665,0.2350,1.005
0.699576,-0.9690,0.0618,0.2303,0.998
0.710662077,-0.9714,0.0690,0.2338,1.002
0.712404847,-0.9739,0.0631,0.2315,1.003
0.717475616,-0.9766,0.0680,0.2322,1.006
0.718440923,-0.9751,0.0658,0.2391,1.006
0.728144077,-0.9721,0.0711,0.2459,1.005
0.729641154,-0.9673,0.0721,0.2533,1.003
0.738683539,-0.9624,0.0694,0.2596,0.999
0.739995077,-0.9600,0.0641,0.2643,0.998
0.748346539,-0.9600,0.0631,0.2601,0.997
0.749538308,-0.9629,0.0665,0.2552,0.998
0.764331616,-0.9724,0.0650,0.2484,1.006
0.766090231,-0.9773,0.0653,0.2536,1.012
0.7689,-0.9673,0.0590,0.2533,1.002
0.770100693,-0.9572,0.0557,0.2555,0.992
0.779413385,-0.9607,0.0594,0.2606,0.997
0.781398693,-0.9644,0.0667,0.2697,1.004
0.790261923,-0.9595,0.0692,0.2758,1.001
0.791323154,-0.9563,0.0702,0.2804,0.999
0.79966477,-0.9673,0.0699,0.2841,1.011
0.801541231,-0.9754,0.0778,0.2839,1.019
0.810547,-0.9819,0.0811,0.2846,1.026
0.812236462,-0.9825,0.0907,0.2785,1.025
0.820593616,-0.9881,0.0970,0.2750,1.030
0.821659693,-0.9961,0.1027,0.2682,1.037
0.830282693,-0.9975,0.1063,0.2645,1.037
0.832110308,-0.9966,0.1117,0.2629,1.037
0.842289385,-1.0017,0.1161,0.2678,1.043
0.843673693,-1.0135,0.1217,0.2711,1.056
0.85112,-1.0161,0.1286,0.2802,1.062
0.852195462,-1.0174,0.1266,0.2782,1.062
0.862865,-1.0230,0.1324,0.2772,1.068
0.86457877,-1.0159,0.1319,0.2729,1.060
0.871008616,-1.0056,0.1332,0.2694,1.050
0.872367693,-1.0033,0.1381,0.2585,1.045
0.881948077,-0.9991,0.1474,0.2484,1.040
0.883571308,-0.9993,0.1533,0.2338,1.038
0.895957616,-0.9874,0.1517,0.2238,1.024
0.897730308,-0.9788,0.1474,0.2164,1.013
0.901907616,-0.9754,0.1479,0.2054,1.008
0.902783308,-0.9756,0.1459,0.1942,1.005
0.914146385,-0.9749,0.1501,0.1895,1.004
0.915462616,-0.9825,0.1530,0.1956,1.013
0.92228977,-0.9849,0.1569,0.1905,1.015
0.923510923,-0.9866,0.1591,0.1881,1.017
0.932112077,-0.9847,0.1615,0.1751,1.013
0.933406308,-0.9825,0.1594,0.1688,1.010
